Mass
8.18785
11.053
14.6348
20.9185
7.95003
2.90528
2.87857
3.10896
5.365
16.9813
12.5464
9.63905
8.39968
9.44886
8.51218
28.0758
24.3228
4.47408
8.20281
3.56436
10.4581
3.70501
20.362
15.8857
3.04852
5.37978
8.95641
5.9577
4.84776
10.6031
13.6474
8.9783
18.3036
3.09823
4.69334
2.12718
11.6488
3.50911
11.6871
14.8502
4.26073
8.03021
2.79304
5.97594
2.57282
3.10657
2.41944
3.10811
9.68158
11.7899
2.88496
4.73199
8.50382
7.73573
2.3862
9.52458
4.82656
10.3683
3.88795
10.9596
8.53533
3.24292
10.1178
3.54089
9.18142
4.25061
5.95172
12.731
9.2168
2.86266
4.27396
2.94383
4.97668
3.61016
5.39024
3.12733
25.831
3.9168
8.83875
14.963
20.3035
6.30958
2.33028
6.14971
2.29222
7.57551
7.30982
18.0809
12.9806
8.48321
79.6303
9.66376
2.84934
3.29937
10.2848
69.7057
3.09911
6.37316
6.98409
3.06995
10.687
3.0794
3.01502
2.61298
28.8937
13.7521
36.7815
3.21648
3.15483
7.6992
2.19017
8.6945
3.06248
15.7735
2.44833
5.7686
10.0117
2.37741
9.29543
2.32148
18.4687
2.07258
4.76422
9.56044
3.19911
17.3636
2.69713
3.11928
11.6386
3.4843
13.9593
3.70223
14.8949
2.78684
4.00431
6.82816
16.0838
4.69088
9.37283
8.7727
85.9175
11.2207
21.0995
2.0721
4.64307
14.4187
3.14668
3.24331
9.31792
3.13157
7.06564
11.3075
5.44058
3.45826
10.9075
16.1502
3.18829
3.4983
3.88916
2.04335
3.68286
20.304
6.01768
3.08454
8.35754
7.64447
7.41218
3.1046
7.54689
20.696
3.09143
12.9631
2.12846
11.3531
12.1118
13.087
7.62412
4.74875
6.05529
5.80085
15.2691
9.54876
2.67264
10.718
2.55005
2.22715
9.68025
17.9232
3.00624
9.42666
3.09496
11.9851
11.0597
3.12226
2.14662
11.8252
9.50787
12.0479
2.36522
7.33083
13.9911
21.2606
3.73304
8.23475
13.2202
3.06712
3.89403
2.37713
15.4941
12.9172
4.93636
34.4982
6.19021
14.8234
5.27949
15.4897
10.8388
3.15024
10.0567
14.504
9.32
10.1774
6.57411
3.09336
12.3326
3.79344
3.6239
3.09722
3.06146
2.59912
4.45615
12.8043
16.5868
3.26354
7.73744
6.80274
24.9776
6.15894
4.72728
20.0937
6.99251
18.4308
16.344
4.19927
10.953
4.36814
7.7005
3.29041
24.015
8.94676
7.14421
6.24562
3.07527
23.0588
5.6573
18.8479
4.99545
13.3751
2.19115
2.37639
3.56655
4.2657
9.75592
3.01463
3.09328
2.76623
12.7541
10.6872
13.5169
5.44764
12.0832
20.5794
12.9976
20.006
16.7494
26.4428
2.72245
8.54521
2.20986
6.8288
2.88759
3.12978
7.31617
30.4529
84.4509
8.41195
11.8064
23.3848
10.5146
14.7501
3.08621
9.61551
3.07272
2.69697
3.20651
6.38425
3.54916
2.43836
43.2907
8.033
2.44988
19.355
2.09466
9.44805
2.86481
12.5045
9.81135
6.03115
3.0716
2.40157
2.84035
3.74069
4.84784
2.15321
4.10579
11.8925
6.83273
2.46109
4.26749
14.5467
9.23777
22.8116
15.4705
4.00876
5.86462
11.7977
3.08843
3.72464
6.78655
10.7914
8.35305
23.2899
17.7768
3.73712
2.81621
33.9068
2.07024
9.17569
14.9953
13.7869
7.98731
6.65252
11.3205
2.56761
9.98759
9.29208
5.11211
20.2649
36.0328
5.92486
14.1924
7.02868
2.35777
3.11885
2.97888
4.11402
3.22249
9.85763
9.01238
2.93456
15.408
15.7366
2.21331
7.07569
14.6872
18.9352
2.46287
3.4125
5.3898
16.9949
7.91687
3.2534
2.68169
6.97841
11.2528
17.1903
10.947
3.71227
13.101
4.04794
2.22402
7.5125
5.56401
9.49082
6.05259
14.1864
6.09418
3.02446
9.35315
13.6112
7.71076
15.4554
2.10675
10.2284
4.3697
3.1012
3.46639
10.9033
10.6507
10.5715
11.9763
9.52467
21.367
2.66622
20.703
14.3388
4.72856
6.80688
4.92489
6.86845
15.7916
9.9305
20.7859
3.71665
2.43785
3.91485
2.23236
11.8664
3.14116
2.86157
19.6879
2.92027
3.10914
10.6936
9.39659
9.39912
6.89174
2.81092
7.40815
10.4257
7.47598
3.91106
19.7726
8.62421
19.1694
14.6266
14.9548
38.7213
3.48076
4.79575
5.86843
18.7715
2.94742
18.8118
26.6621
13.2069
10.2679
3.32017
3.08161
4.16018
2.56548
13.8021
32.5875
4.00888
3.79034
16.2286
2.27306
7.95654
30.9419
2.5641
3.98302
20.2022
2.24596
3.10496
9.13967
22.949
19.4795
3.04576
2.0474
10.8897
8.20558
5.58772
5.53344
8.63165
12.2805
12.6542
5.60501
6.96976
2.7209
51.8221
15.6336
9.63721
3.85227
7.92095
13.3284
4.09674
4.08257
11.8242
3.40731
10.0564
13.7441
17.8404
12.0887
10.2003
3.11056
9.75562
30.3686
7.36999
6.67126
3.12539
37.3282
19.8371
9.49067
4.35865
3.09715
8.14229
2.29008
3.11926
2.31747
13.8793
26.3675
14.6384
19.57
21.4204
2.46541
2.8063
2.18411
3.84002
12.8609
2.28378
24.2872
22.1682
59.9565
7.86223
3.12065
34.4225
22.1705
11.5817
6.36314
20.2266
18.1622
3.10157
9.62963
12.8144
3.08034
7.39219
3.08279
9.78542
3.79207
16.3831
10.306
10.0831
8.93487
9.44031
3.1108
8.58207
10.1493
14.8883
2.23045
5.52386
5.00489
21.904
5.55965
16.466
8.12202
9.65
10.7375
3.80131
5.877
2.59873
21.2697
9.49183
23.4419
2.34365
11.0107
2.9633
4.06215
18.8146
2.14618
11.1828
43.3818
12.6787
5.15188
5.94152
10.0316
2.61864
15.8483
20.1539
4.77168
11.5784
2.54515
14.5659
11.5742
10.1597
21.5527
9.72565
10.2113
45.7314
3.96252
37.2426
3.14513
17.4749
11.5969
3.13749
11.3729
9.22278
3.22031
10.5181
2.98585
2.15539
24.829
21.4475
19.6172
2.45596
10.2806
11.4869
3.82463
5.23019
6.63344
3.65354
5.97085
21.7826
3.23025
2.71083
9.67023
2.25341
2.58968
13.2741
9.82592
3.08216
19.0555
3.14985
10.7931
2.63903
13.426
12.8001
6.08985
9.37634
9.30345
7.665
5.33796
26.3962
3.14897
3.14208
2.01463
16.1699
2.77058
50.7813
8.13896
17.6686
9.5191
9.71491
10.0916
2.56349
5.77782
10.9757
10.1146
8.34856
14.9413
25.8444
2.30233
6.8672
3.42648
5.95335
2.18233
19.9899
13.8973
9.55505
19.8598
3.087
13.1588
6.20871
7.88366
3.09967
12.3689
37.2145
19.3627
14.6831
13.8262
8.92327
18.09
2.1486
8.8021
6.53305
7.06933
43.6175
19.6053
9.37868
2.06608
16.1652
10.638
9.02688
16.9528
2.00044
13.7652
13.0185
23.3143
9.38924
5.07277
13.553
5.83006
27.1953
10.1483
3.07282
10.6592
8.12996
4.24197
19.4632
9.84553
2.05472
9.58717
22.0474
10.702
16.828
9.80998
10.8947
17.5034
3.48492
3.40715
3.3403
10.4929
2.94945
3.59601
10.851
31.0801
10.1917
3.05672
2.26447
13.4783
19.1877
5.99514
15.9385
8.21171
3.507
8.53902
6.30504
7.54406
2.38353
2.14413
10.4384
4.54627
2.90611
13.2165
9.79252
9.47356
10.6865
7.23341
2.99064
31.427
3.12478
6.3617
3.0605
8.21002
3.05344
3.08035
34.1568
11.0265
20.7619
40.6443
4.01432
12.4625
14.8425
3.05232
3.0913
10.8712
18.4731
11.2326
17.9028
4.66437
3.0565
8.1788
3.91338
9.81229
9.27011
9.99942
2.30447
12.7601
11.8002
9.2409
13.7482
5.11692
5.03794
7.78475
5.65995
7.11044
8.91085
8.49785
3.6681
4.13418
2.17904
11.3758
20.3631
11.0334
25.6348
9.45527
4.02206
2.25094
2.29195
3.33367
3.09434
11.2784
5.47763
13.0699
24.4473
28.4882
6.43133
3.1263
15.6532
18.3209
3.21424
10.9033
5.50863
12.3828
13.3281
2.27399
11.3134
6.23741
10.9412
10.7655
3.65174
10.9498
14.003
4.51038
26.8634
30.8343
2.34753
2.26108
39.9585
11.0875
3.50699
2.07044
2.69801
10.655
3.1299
2.28892
10.9237
19.3885
5.24721
7.82085
5.35569
3.08387
7.10562
18.3974
3.39888
10.3521
3.74323
3.83654
3.06394
3.07145
16.4412
3.15489
13.0928
10.0348
3.11527
3.03261
11.562
3.09893
3.36865
8.19271
10.9691
12.5856
3.97159
3.03945
8.41746
4.34473
3.10646
10.0933
11.1186
7.78221
9.40689
2.9124
20.1246
14.6269
22.4106
18.3686
2.13406
11.2214
13.6912
6.50247
9.51645
9.98479
9.4188
2.19875
19.8638
10.185
2.81346
3.14899
3.91002
17.7916
3.65567
2.80422
17.6361
23.1403
3.03136
28.6969
3.05522
3.46316
16.8146
11.5462
24.963
3.082
12.8788
41.0189
2.08301
23.2425
16.792
19.6126
13.8756
18.5029
17.5775
7.56458
8.10832
9.90743
19.141
4.28052
15.129
11.4114
9.08845
2.46057
7.06208
7.00484
18.3878
13.3299
11.6348
2.57236
3.08306
10.8034
10.8175
7.12378
22.0455
9.34149
15.5785
20.5008
5.98584
15.3303
4.54811
4.87577
10.6567
3.14318
20.0012
2.38758
7.60234
3.05393
11.9339
2.35396
22.5512
3.1835
3.13856
3.08583
8.69789
3.07489
5.35026
9.34808
5.67913
11.2447
33.2392
2.13711
12.4374
8.77708
8.60846
13.1878
16.1342
3.09652
2.94013
7.3653
10.4384
12.2087
3.05052
7.27622
16.0483
8.1006
5.08692
21.2539
19.337
12.1491
12.8923
9.43555
6.71786
3.11605
7.87566
13.6956
3.0781
9.74316
12.4484
2.14975
8.0645
2.59442
10.1064
12.6924
2.30709
2.19369
14.1646
9.62394
12.5626
5.44834
12.948
18.4219
17.1364
11.9235
19.8311
9.59038
3.08709
2.65189
3.60132
2.10005
8.41368
16.507
9.4241
2.03195
14.0509
26.5998
3.43444
24.6554
5.72743
3.05457
5.70534
4.85675
3.04992
8.3611
2.30595
10.5638
37.7256
2.88644
2.45179
8.30857
18.691
4.16044
3.11145
7.04916
16.6839
19.2084
2.82063
8.67259
3.01704
20.4262
3.05683
6.40489
8.62948
2.99296
2.24544
9.59902
10.962
12.1313
4.69846
23.2453
3.08407
3.19168
20.825
3.80799
20.2307
19.8541
6.80548
2.08586
5.22317
6.13427
18.0852
8.37341
15.7936
2.49691
8.34403
7.85646
8.50049
3.08391
25.5418
17.4089
4.78168
14.1384
5.8247
9.35008
5.77369
12.1795
5.03211
14.0094
5.01051
4.0924
9.30981
22.906
2.43621
12.471
15.6223
11.8842
29.9356
4.58228
6.23235
4.94974
2.50581
4.09937
8.96931
3.08527
33.7862
3.15656
2.62715
19.6821
3.6767
20.4736
9.57549
12.387
9.70992
30.0411
8.10479
8.38206
11.128
2.66937
3.21234
16.7034
9.09097
7.98551
3.06638
6.95784
22.3323
3.31096
9.47973
16.3207
8.04783
22.3972
17.2979
3.11932
12.3458
6.29735
17.4147
17.3179
2.02571
2.21048
3.76953
3.0925
2.88199
3.11831
6.55053
9.68649
30.6243
2.75337
7.73813
3.07692
6.96833
2.60007
2.91275
10.9712
2.56164
6.98032
3.60931
2.30299
8.05346
5.85251
10.2663
4.31123
2.02383
22.3027
2.89604
25.6454
9.51874
2.63594
3.47547
7.69125
9.09729
3.11597
8.18126
3.19211
6.48344
3.13271
16.7159
7.92769
6.55091
6.38284
12.2186
3.45998
2.04587
2.44462
5.85661
3.09177
11.2823
2.30574
2.0428
2.30045
8.16795
13.4213
3.16532
15.2445
2.69254
8.16343
9.26084
2.12869
8.99265
2.18856
17.2018
22.6346
3.05876
17.4363
7.11607
8.92332
9.59287
6.87836
8.90309
2.30716
18.4866
3.16585
2.45403
13.4807
47.716
2.70016
2.59735
6.75038
2.03137
3.53612
11.0453
12.735
11.8602
10.505
9.76276
18.9558
6.04862
6.07414
6.03064
10.1701
15.5719
2.91563
3.45804
13.461
21.9607
15.348
8.10718
2.84245
2.86747
3.4186
4.42135
7.62803
2.7534
3.30565
7.98951
3.09977
5.64413
4.11764
9.82187
13.1616
10.3046
3.08183
11.1814
15.7997
11.7513
18.3693
9.06249
3.10168
10.1157
5.54731
2.09897
9.51796
9.98266
7.85233
17.5039
2.98579
14.6697
7.46062
2.88149
2.13404
10.5282
6.09959
6.5738
11.7225
20.4824
4.13041
19.2461
5.55658
3.24783
10.7235
6.69905
3.08713
32.9174
2.77171
10.784
16.3662
10.9727
17.6606
16.1252
3.68004
12.2114
2.4966
2.48527
7.40329
21.722
12.3021
9.72375
8.22352
21.1697
7.88532
10.2601
2.22686
3.10071
6.30425
11.1199
10.0801
18.3789
17.3828
2.73582
10.2597
3.10368
3.0775
5.39345
2.40477
32.0897
9.28424
9.13908
3.66476
10.5631
2.0843
10.5999
5.82616
5.97686
2.38557
8.85517
17.4753
9.10654
15.1078
8.40328
4.64233
12.9904
8.00235
11.1234
3.10337
8.896
11.4176
15.3272
13.2116
9.02049
3.09014
2.38982
12.7171
2.81202
5.34849
2.86641
2.78768
2.91108
5.51702
2.28154
5.06088
11.477
3.04406
9.46694
4.62566
2.71466
9.20975
16.1757
6.63101
2.06223
2.24846
11.1648
15.389
10.6638
2.2859
3.27702
11.5861
12.6484
3.81606
14.1546
19.3049
3.19375
3.1249
5.52222
3.2392
2.91296
12.7505
12.7623
8.89446
2.19809
8.49123
4.39747
19.8102
9.72186
2.29119
5.34473
5.21729
6.3025
15.8333
24.8793
12.3527
11.0371
3.64574
3.69781
10.3685
21.106
2.57274
4.19747
20.9316
5.7657
3.66379
25.6429
7.99555
4.2505
3.13317
7.05914
3.38546
3.73798
12.9301
7.19214
4.05278
2.15651
3.11078
2.46998
2.60168
17.3976
5.50324
2.86063
11.2828
35.5698
22.0871
2.2479
6.4561
2.82373
3.77703
3.11723
2.98361
3.09009
4.49215
3.39134
2.42421
23.6475
2.18967
3.96894
2.54581
10.6131
9.03534
3.36468
3.07941
2.60436
11.2121
7.26845
5.23273
2.8798
7.70495
8.49202
13.6867
2.21859
11.0074
3.12377
12.7643
2.99823
13.4823
2.90885
15.8277
4.9313
14.039
15.1242
16.5443
36.6423
5.95102
4.92099
3.51501
5.09407
6.5608
22.6639
5.61584
3.65289
8.91468
8.32148
3.71048
5.22152
8.33912
2.96076
25.7334
2.01967
2.5068
3.06832
7.609
9.30883
18.8349
3.59582
5.24354
5.68408
2.33649
2.90942
4.03331
5.68829
16.039
12.9685
6.52222
14.9681
9.72222
6.87198
11.6153
10.7698
6.63918
5.63711
28.1484
18.5712
4.75118
12.3021
9.90379
30.5261
2.61913
12.0895
11.7955
2.94907
4.64499
3.91789
2.2714
7.20498
3.05909
22.4298
11.0992
3.86301
19.4751
5.12616
5.10819
16.9417
9.71529
4.12202
2.32031
16.64
22.0175
2.85434
2.8432
15.1084
3.47381
3.99061
6.71635
3.24161
4.03725
6.54467
8.95568
7.72615
11.9023
2.46811
2.08077
8.26862
9.52159
3.34224
13.2399
8.84044
9.85169
4.93187
2.73106
3.10445
13.0329
10.7096
13.3982
12.6319
3.28649
8.41547
2.70935
3.10233
3.10489
2.28646
3.11457
17.9694
7.94911
14.0423
11.2875
3.16561
37.1289
5.36538
6.44673
3.14782
5.13634
3.11833
16.8294
21.9302
3.10106
4.93239
3.21652
5.45561
7.90327
12.0339
6.35674
3.33156
3.09218
10.327
11.1227
2.39057
20.8069
26.25
3.66692
3.36949
3.55381
2.60151
14.8473
2.07592
20.8703
2.21881
7.34309
3.07688
10.2941
14.248
15.2363
2.19746
5.25857
14.8544
3.27399
2.99682
13.7161
3.19948
3.08127
3.11782
30.5835
3.69132
2.24639
3.10099
13.0182
7.03442
11.9195
14.961
26.5017
2.45299
2.10585
7.45866
3.17399
10.107
9.25834
2.79081
10.3283
24.1266
14.6975
21.7498
14.8744
10.3985
15.6391
2.50859
12.5343
14.4737
2.61202
2.68736
3.15734
11.3137
9.24878
2.98814
2.58218
13.8369
23.1222
12.4311
24.7448
5.9853
3.14799
5.86926
11.2786
18.3963
4.59085
12.5824
3.11352
20.126
14.7118
9.14039
19.0801
21.926
4.35531
14.8547
6.01898
18.5842
3.59055
10.5827
11.7612
13.6767
3.07421
3.10971
9.48845
16.5241
25.3714
6.26171
26.9951
2.10777
3.41683
12.3643
26.1924
20.0591
7.16038
5.75213
28.0448
10.7894
5.45339
7.32274
6.39893
3.06739
2.80092
3.10332
5.97163
12.9525
3.0894
2.72818
2.79086
2.3528
26.5725
3.83648
9.49387
15.9831
25.1283
2.35436
11.1439
2.43912
9.19657
16.4598
11.3334
24.6043
11.3712
19.4861
2.02432
4.91481
2.05379
16.7507
5.16406
3.09622
3.42264
3.65384
20.1902
2.93911
17.4515
10.3255
2.84937
13.3628
13.4273
7.94324
26.2999
2.18848
2.38686
3.4654
5.41512
10.1888
23.1934
5.24331
26.233
12.6957
15.6363
5.04667
2.81002
14.6229
9.08343
2.69933
3.20752
2.10073
5.87541
10.9625
4.74246
9.12338
2.73809
2.68046
5.05619
17.3789
3.20567
2.48833
7.29333
10.9704
15.2504
9.49241
9.42265
2.82111
20.4486
3.95699
7.6847
2.82739
7.74445
2.6494
2.07535
2.09398
4.40063
22.7321
10.2104
16.0437
7.54792
13.0618
19.883
2.49136
3.07301
7.71272
21.1936
15.8098
2.28185
8.36761
3.09208
2.22863
3.12746
10.3874
9.51846
7.21409
28.9203
3.94029
3.32261
19.0104
37.0599
3.05156
3.09874
88.1675
26.1332
11.4904
2.72541
14.6553
5.14356
2.57155
11.033
22.4305
105.663
21.7044
10.1072
5.66532
7.75299
9.78708
9.98546
22.538
2.64747
25.4037
3.47888
10.7264
24.6616
3.7441
9.22647
18.5773
12.4817
33.3303
3.11059
14.3113
10.1567
7.07925
10.5935
3.79144
4.35063
11.4773
3.99142
2.93962
6.37702
16.3006
4.93548
4.21441
12.4984
17.6685
13.5167
9.2835
3.27961
11.9154
12.8853
13.7329
13.8753
2.47505
2.13665
4.30663
2.70031
13.4882
4.82576
11.0371
5.45118
9.46876
3.46716
6.15207
3.13459
13.4145
3.6474
7.23993
10.4757
2.161
3.09751
18.5059
4.10549
10.3044
3.32089
11.2223
11.755
20.7619
4.78926
3.10083
9.41459
4.50088
3.64185
2.45035
9.09486
27.2995
11.2363
3.45072
2.2556
2.86458
3.80113
8.15785
4.03871
5.34045
7.06147
7.50824
2.29274
7.30388
14.1216
25.3561
21.9309
89.876
24.4995
10.4905
12.1974
2.91599
22.6917
6.92488
3.0939
2.6734
3.18201
3.0927
3.99958
7.09568
27.8907
6.98134
2.3106
6.71353
4.0938
8.59001
6.42331
14.7179
11.4557
3.94688
12.7642
10.3925
18.5155
2.09878
10.3483
5.94673
2.70022
16.6043
3.82409
6.77987
2.55868
3.10413
12.1405
4.05779
8.05905
9.35454
26.5243
9.4635
6.57735
8.32011
8.08575
3.04889
9.20092
22.5698
3.23095
18.8806
3.18728
3.10755
6.60058
31.0342
12.4907
5.8839
3.12564
9.17901
3.48673
22.1338
12.2817
9.56511
22.7859
3.12013
15.3508
6.45073
7.73807
12.3502
4.35306
10.7121
6.35323
3.16918
3.8917
7.32219
3.10428
9.45892
2.50702
3.13676
4.97645
20.1327
16.497
3.10269
9.95156
7.09664
34.3797
6.87753
14.1962
4.19428
22.5047
10.9811
18.2936
3.33726
3.04309
23.4221
13.1909
5.83383
2.68919
12.6059
3.86246
14.195
10.3045
7.27211
2.30348
18.8398
3.14856
7.33796
7.19902
3.97081
2.17031
3.11383
7.26801
19.924
2.94138
3.12242
5.5481
4.25648
14.156
11.8109
2.61307
20.3727
6.9712
6.44178
3.42067
3.02124
9.99982
3.10206
2.37982
12.5551
3.46148
28.9345
29.6827
3.27335
3.37012
3.09836
3.01933
3.10211
6.71606
7.17044
5.78946
14.084
12.3117
15.2451
2.6225
8.35464
6.58654
5.54788
3.09571
2.01301
2.35106
3.11418
5.37876
9.66638
6.03542
19.76
3.06765
3.11135
28.5028
4.29167
14.7932
14.5263
11.0223
6.10057
14.0165
19.531
10.5594
10.2382
2.4279
17.6441
16.4172
10.7527
21.3982
12.6854
9.45985
3.06013
11.0941
10.4492
4.00825
2.32262
2.91316
2.25603
77.4543
2.9976
3.14463
9.6508
2.62445
2.17688
10.0613
3.07113
2.83952
3.03473
11.0609
4.47811
2.60061
13.2305
6.87525
10.769
16.4961
13.191
17.0669
2.26117
6.62105
20.0056
18.1628
9.24539
12.5464
2.69432
10.7871
11.2502
7.90679
5.93829
2.18041
7.88158
2.15906
9.44047
9.28138
9.53766
4.57247
21.3887
17.962
2.69006
6.12676
15.4697
3.12882
5.15072
13.6123
28.949
10.1038
4.57572
13.9067
10.6754
3.61293
2.21245
9.19026
11.1996
3.08436
11.1302
4.38474
14.1689
2.0908
10.1847
12.0545
11.8407
10.6864
15.502
3.09799
2.22958
16.7581
2.17403
24.6474
2.54077
16.7021
12.1267
2.02913
3.10682
16.2454
30.2368
20.5416
17.8272
13.1204
8.53743
6.33155
9.04521
2.58483
2.14638
2.90515
11.237
4.59701
10.1573
13.7504
14.1586
3.08209
10.4508
2.17043
3.11364
3.0939
19.3383
12.0595
7.47796
4.58809
3.06524
15.1731
3.2492
3.12007
3.11826
8.62825
25.9991
9.11828
2.00581
3.67171
9.05897
9.31883
10.4513
2.8106
10.5153
15.8813
10.6543
14.2289
2.85046
16.7322
6.08951
5.04419
2.01771
3.13196
16.7675
9.89928
6.20986
90.2459
2.8169
2.47072
3.01068
2.87269
5.16729
62.2742
7.07272
10.7491
3.052
2.7833
9.92247
15.5026
6.07098
7.25305
3.22998
10.5545
17.3802
3.502
9.48989
3.1056
5.85847
2.44593
33.1261
3.8783
2.0462
15.6577
9.43156
3.78554
12.7708
9.76768
3.88855
5.42192
12.5049
12.3149
9.51763
12.6151
6.25729
8.59882
2.22373
8.97604
2.81779
6.85926
10.9535
11.4496
7.98973
2.89247
13.9393
3.05757
2.23807
13.169
3.1156
12.9594
7.84937
12.5327
2.43719
19.1826
8.86009
9.95654
2.87802
8.40134
6.3656
14.1132
14.0444
29.0691
5.35151
8.83696
9.58061
6.20763
11.6227
5.7358
13.4369
8.07144
7.2606
12.2012
2.26923
2.47937
6.2773
21.2471
9.02703
3.06854
4.34303
20.9075
17.1822
2.85961
3.08366
14.9378
2.52843
15.1617
3.13485
3.79525
10.5609
3.74638
23.1474
10.1851
2.01355
3.12686
14.0816
16.7995
2.77442
15.9403
11.9671
7.10937
10.3916
2.94756
19.7163
18.1496
5.58664
6.34969
3.92242
3.12907
3.09477
20.5537
5.16214
3.27996
11.8831
11.7643
19.792
2.28139
5.99855
5.14483
8.90434
4.6775
2.06088
18.1845
9.23846
6.52907
4.18555
5.94636
3.49149
